Vardas5459         Pavarde5459  2  2  5  5  8  4  9  4  6  1  1  7 10  6  5  5 ; final points 5.00
Vardas4689         Pavarde4689  8  3  1 10  6  4  4  2  6  2  7  4  6  9  8  5 ; final points 5.13
Vardas999           Pavarde999  2  8  4  7  7 10  3  3  2  2 10  2 10  9  1  5 ; final points 5.13
Vardas8721         Pavarde8721  1  5  8  7  8  8  5  3 10  1  5  4  9  2  4  5 ; final points 5.13
Vardas7140         Pavarde7140  8 10  9  6  3  4  8 10  5  9  5 10  2  7  7  4 ; final points 5.15
Vardas5504         Pavarde5504  4  5 10  7  6  9  7 10 10  7  4  7  4 10  3  4 ; final points 5.15
Vardas4738         Pavarde4738  6  5  5  7  3  2  3  2  3  1 10  3  1  6  1  6 ; final points 5.15
Vardas8033         Pavarde8033  9  4 10  1  8  8 10  9  6  5  3 10  8  7  5  4 ; final points 5.15
Vardas7561         Pavarde7561  6 10 10 10  9  4  9  6 10  3  3  3  3  9  8  4 ; final points 5.15
Vardas4645         Pavarde4645  8 10 10  3 10 10  3  4  8  9  9  5  8  3  3  4 ; final points 5.15
Vardas8579         Pavarde8579  6  4  1  2  3  2  1  4  9  6  3  7  2  1  7  6 ; final points 5.15
Vardas4508         Pavarde4508  9  7  8  4  6  3  9 10  4  6  9  7  8  8  5  4 ; final points 5.15
Vardas4559         Pavarde4559  1  5  9  6  4  5  1  2  5  3  1  1  4  9  2  6 ; final points 5.15
Vardas6385         Pavarde6385  7  4  3  5  5  2  3  1  3  2 10  2  5  3  3  6 ; final points 5.15
Vardas4594         Pavarde4594  3  1  2  3 10  5  6  2  3  4  4  6  2  1  6  6 ; final points 5.15
Vardas5718         Pavarde5718  3  4  6  9  1  1  6  5  5  1  1  6  3  1  6  6 ; final points 5.15
Vardas1430         Pavarde1430  8  1  1  7  5  5  1  3  4  1  2  2  9  3  6  6 ; final points 5.15
Vardas3026         Pavarde3026  9  6 10  5  6  3  6  4  3  5  1  2  9  9  3  5 ; final points 5.16
Vardas6760         Pavarde6760  1  1  5  9  5  4  7  6 10  5  2  4  6  7  9  5 ; final points 5.16
Vardas3855         Pavarde3855  3  2  2  5  8  8  2  8 10  9  3  7  3  4  7  5 ; final points 5.16
Vardas4319         Pavarde4319  9  3  9  5  5  9  2  2  4  9  9  6  3  2  4  5 ; final points 5.16
Vardas2587         Pavarde2587  2 10  8  7  6  8  6  6  2  7  3  4  5  6  1  5 ; final points 5.16
Vardas1409         Pavarde1409  1 10  3  6  5  6  7  4  5  7  6  2  4  7  8  5 ; final points 5.16
Vardas7052         Pavarde7052  5  1  7  1  5 10  4  6  7  2  6 10  8  7  2  5 ; final points 5.16
Vardas2990         Pavarde2990  3  7  5  6  6 10  1  8  4  5  1  7  6  3  9  5 ; final points 5.16
Vardas8950         Pavarde8950  7  3  8  1  6  7  9  2  4  9 10  2  3  9  1  5 ; final points 5.16
Vardas3682         Pavarde3682  3  5  9  6  9  8  4  5  5  1  3 10  4  1  8  5 ; final points 5.16
Vardas1769         Pavarde1769  7  2  5  7  1  6  4  6  3  6  9  4  7  6  8  5 ; final points 5.16
Vardas8947         Pavarde8947  1  2  4  8 10  6 10  7  9  5  8  3  5  2  1  5 ; final points 5.16
Vardas5314         Pavarde5314  6 10  7 10  6  6  5  5  3  6  2  2  4  4  5  5 ; final points 5.16
Vardas9735         Pavarde9735  2  6  6  6 10  9  9  1  3  1  1 10  8  6  3  5 ; final points 5.16
Vardas8308         Pavarde8308  7  3  1  5  8  6  5  9  4  6 10  1  6  3  7  5 ; final points 5.16
Vardas3533         Pavarde3533  2  1  8  4  9  2  2 10  1  6 10  9  2  7  8  5 ; final points 5.16
Vardas5622         Pavarde5622  7  5  9  9  9  3  2  1  1  2  9  2  4 10  8  5 ; final points 5.16
Vardas543           Pavarde543 10  5  5  8  5  4  1  6  4  8  1 10  3  4  7  5 ; final points 5.16
Vardas5521         Pavarde5521  5  4  8  4  7  3  1  8  5 10  4  8  9  2  3  5 ; final points 5.16
Vardas7059         Pavarde7059  5  2  6 10  5  6  6  9  4  2  7  5 10  3  1  5 ; final points 5.16
Vardas7226         Pavarde7226  6  7  8  8  2  9  3  6  3  9  4  1  1  8  6  5 ; final points 5.16
Vardas8630         Pavarde8630  8  6  9  1  4  9  5  4  4  3  6  3  1 10  8  5 ; final points 5.16
Vardas2195         Pavarde2195  8  2  2  5  1  9 10  1  3  5 10  6  7  9  3  5 ; final points 5.16
Vardas1175         Pavarde1175  6  1 10 10  1 10  5  4  9  2  8  7  5  2  1  5 ; final points 5.16
Vardas7841         Pavarde7841  4  9  8  5  2  2 10  5  3  7  8  2  3  9  4  5 ; final points 5.16
Vardas6008         Pavarde6008  8  2  7  8  1  2 10  5  2  3  5  2  2  1  1  6 ; final points 5.17
Vardas4888         Pavarde4888  5  1  1  4  6  4  3  4 10  4  3  6  2  4  2  6 ; final points 5.17
Vardas658           Pavarde658  7  5  2  7  8 10 10  8  7 10  5  6  9  4  6  4 ; final points 5.17
Vardas58             Pavarde58  8  4 10 10  6  9  5  7  2 10  9  7  3 10  4  4 ; final points 5.17
Vardas3197         Pavarde3197  5  8  5  3  8  8  4  4  7  9 10  5 10 10  8  4 ; final points 5.17
Vardas3032         Pavarde3032  5 10  3  6  9  8  8  8  5  8 10  1  8 10  5  4 ; final points 5.17
Vardas3671         Pavarde3671  2  1  6  2  5  6 10  3  1  2  1  7  2  3  8  6 ; final points 5.17
Vardas5899         Pavarde5899  7  6  6 10  3  3  9  9  5  5  7  5  2  1  4  5 ; final points 5.19
Vardas7303         Pavarde7303  7  5  3  8  5  2 10  4  3  4  3  5  9  7  7  5 ; final points 5.19
Vardas8949         Pavarde8949  1  3  5  5  9  2  1  7  5  6  8  9  7  6  8  5 ; final points 5.19
Vardas7682         Pavarde7682  9  6  8  6  4  8 10  5  8  1  5  2  4  5  1  5 ; final points 5.19
Vardas7690         Pavarde7690  6  5  1  5  3  7  8  2  7  6  1  3  9 10  9  5 ; final points 5.19
Vardas9007         Pavarde9007  4  7  4  7  6 10  2  4  8  2 10  3  9  5  1  5 ; final points 5.19
Vardas328           Pavarde328  1 10  3  2  2  6  8  8  3  9  7 10  1  7  5  5 ; final points 5.19
Vardas9091         Pavarde9091  1  5  7  6  1  1  7  9  3  5  8 10 10  6  3  5 ; final points 5.19
Vardas6419         Pavarde6419  3  3  3  3  8  6  4  1  8  5 10  9  5 10  4  5 ; final points 5.19
Vardas1582         Pavarde1582  5  7  2  6  7  2  7 10 10  6  1 10  3  3  3  5 ; final points 5.19
Vardas347           Pavarde347  7  7  3  9  3  2  3  9  9  2  6  8  1  6  7  5 ; final points 5.19
Vardas9324         Pavarde9324  2  6  5  3  9  2  2  7  6  8  7  9 10  1  5  5 ; final points 5.19
Vardas3394         Pavarde3394  4  6  9  1  5 10  8  8  1  2  1  2 10  9  6  5 ; final points 5.19
Vardas6354         Pavarde6354  6  3  2  4  9  7  1  1  5  7  6  9 10  8  4  5 ; final points 5.19
Vardas1738         Pavarde1738  2 10 10  8  5  5  8  7  8  5  1  4  4  2  3  5 ; final points 5.19
Vardas6427         Pavarde6427  7 10 10  2  2  4  2 10  3  3  8  5  4  7  5  5 ; final points 5.19
Vardas6373         Pavarde6373 10  9  3  2  2 10 10  1  4  7  3  2  4 10  5  5 ; final points 5.19
Vardas5379         Pavarde5379  8  5  4  6  4  5  5  8  3  9  7  6  7  1  4  5 ; final points 5.19
Vardas8788         Pavarde8788  2  8  6  6  6  8  4  4  8 10  2  1  3  4 10  5 ; final points 5.19
Vardas2615         Pavarde2615  3 10  5  5  4 10  4  1  3  8  4  9  3  6  7  5 ; final points 5.19
Vardas3202         Pavarde3202  5  5  3  5  9  5  9  9  6  1  1  4  7  4  9  5 ; final points 5.19
Vardas5539         Pavarde5539 10  4  9  6  3  2 10  1  6  4  8  5  6  6  2  5 ; final points 5.19
Vardas4898         Pavarde4898  5  7  4  1  2 10  2  6  2  6 10  5  8  7  7  5 ; final points 5.19
Vardas5685         Pavarde5685  3  2  9  6  1  8  4  3  9 10  9  3  5  7  3  5 ; final points 5.19
Vardas3161         Pavarde3161  1  8  5  5  2  7  5  2  3  6  9  7  8  4 10  5 ; final points 5.19
Vardas5436         Pavarde5436  8  8  5  2  9  4  5  4  5  7  3  6  4  8  4  5 ; final points 5.19
Vardas8675         Pavarde8675  5  8  6  2  9 10 10  3  2  9  1  5  8  2  2  5 ; final points 5.19
Vardas5507         Pavarde5507  8  2  4  8  2  2  4 10  8  9  1 10  3  3  8  5 ; final points 5.19
Vardas1723         Pavarde1723 10  3  2  1  7  9  1  9  6  7  6  9  7  3  2  5 ; final points 5.19
Vardas7794         Pavarde7794  1  2  8 10  4  3  5  3  9  6 10  5  5  4  7  5 ; final points 5.19
Vardas4946         Pavarde4946  8  4 10  4  3  9  4  3  2  8  4  6  5  2 10  5 ; final points 5.19
Vardas2253         Pavarde2253  4  4  8  1  7  2  4  9 10  2  8  9  2  3  9  5 ; final points 5.19
Vardas2231         Pavarde2231  3  8  2  7  6  7  7  7  6  6  4  5  9  3  2  5 ; final points 5.19
Vardas5877         Pavarde5877  1  7  7  5  7  4  4 10 10  7  2  8  2  3  5  5 ; final points 5.19
Vardas2175         Pavarde2175  4  6  4  1  4  5  9  8  6  1  7  9  5 10  3  5 ; final points 5.19
Vardas3535         Pavarde3535  2 10  5  2  2  1  1  5  5  9  3  3  3  6  3  6 ; final points 5.20
Vardas9889         Pavarde9889 10 10 10  3  9 10  7  6 10  8  4  9  1  4  4  4 ; final points 5.20
Vardas8563         Pavarde8563  2  5  7  4  1  3  4  9  4  2  2  3  9  1  4  6 ; final points 5.20
Vardas1238         Pavarde1238  7 10  9  4  3  3 10  7 10  7  6  2 10  8  9  4 ; final points 5.20
Vardas508           Pavarde508  1  2  9  6  3  4  2  2  7  7  6  1  1  7  2  6 ; final points 5.20
Vardas9281         Pavarde9281  6  3  9 10  7  8  7  8  5  8  7  6  1 10 10  4 ; final points 5.20
Vardas2903         Pavarde2903  2 10  9  6  3  8  3  1  2  3  1  5  1  1  5  6 ; final points 5.20
Vardas2872         Pavarde2872  7  4  1  7 10  5  3  1  4  3  1  4  3  4  3  6 ; final points 5.20
Vardas6490         Pavarde6490  6  5  9  8  5  9  8  8  8  6  9  7  6  6  5  4 ; final points 5.20
Vardas6378         Pavarde6378  1  8  4  2  1  9  4  8  9  6  8  4  7  4  8  5 ; final points 5.21
Vardas4682         Pavarde4682  3  4  6  4  1 10  8  8 10  4  2  7  8  1  7  5 ; final points 5.21
Vardas5102         Pavarde5102  9  1  6  6  3  2  7  8  4  3  7  2  7  9  9  5 ; final points 5.21
Vardas9584         Pavarde9584  5  1  6  6  5  9  3  9  6  5  4 10  5  3  6  5 ; final points 5.21
Vardas7366         Pavarde7366 10  5  1 10  9  5  3  5  5  1  9  6  2  4  8  5 ; final points 5.21
Vardas7117         Pavarde7117  1  1  6  4  8  6  9  8  5  8  3  3 10  9  2  5 ; final points 5.21
Vardas2750         Pavarde2750  1  8  4  3  2  9  9 10  4  3  7 10  1  6  6  5 ; final points 5.21
Vardas878           Pavarde878 10 10  9  2  1  1  9  2  2  9  4  2 10  9  3  5 ; final points 5.21
Vardas1099         Pavarde1099  1  3  7  3  9  2  8  1  8  8  9  7  5  6  6  5 ; final points 5.21
Vardas2073         Pavarde2073  7  3  4 10  1  8  8  1  2  4  5  9  3  9  9  5 ; final points 5.21
Vardas9900         Pavarde9900  3  9  3  4  1  3 10  3 10  8  1  2 10  6 10  5 ; final points 5.21
Vardas1155         Pavarde1155  5  6  6  2  1  2  6  2  9 10 10  6 10  4  4  5 ; final points 5.21
Vardas9253         Pavarde9253  5  5  7  1  8 10  7  5  1  3  6  6  8  6  5  5 ; final points 5.21
Vardas6504         Pavarde6504  8  4  4  3  6  6  5  5  6  7  5  1  9  6  8  5 ; final points 5.21
Vardas3162         Pavarde3162  8  5  2  6  3  6  7  4  6 10  8  3  5  6  4  5 ; final points 5.21
Vardas204           Pavarde204  5  3  4  4  4  6  9  3  5  8  4  6  7 10  5  5 ; final points 5.21
Vardas9665         Pavarde9665 10  1  3  2 10  5  7  5  9  9  6  6  2  3  5  5 ; final points 5.21
Vardas477           Pavarde477  7  1  4  8  9  1  7  6  1  6  2  8  5  9  9  5 ; final points 5.21
Vardas4038         Pavarde4038  3  5  9  5 10  4  3 10  9  2  4  1  6  5  7  5 ; final points 5.21
Vardas7810         Pavarde7810  2  7  6  8  3  9  9 10  8  4  2  2  2  1 10  5 ; final points 5.21
Vardas9748         Pavarde9748  8  7  3  6  9  6  8  6  8  1  2  1  6  5  7  5 ; final points 5.21
Vardas5462         Pavarde5462  2  3  9  9  6  7  1  5  7  5  4  2 10  4  9  5 ; final points 5.21
Vardas8707         Pavarde8707  4  2  6  5  5  4  8  5  7  8  6  4  8  1 10  5 ; final points 5.21
Vardas9793         Pavarde9793  6  3  2  7  3  6  9  4  5  4  7  7  4  7  9  5 ; final points 5.21
Vardas3725         Pavarde3725  6  7  9  1  9  5  1  4  1  5  1  5  4  2  1  6 ; final points 5.23
Vardas6527         Pavarde6527 10  2  2 10  6  1  9  5  1  4  1  1  5  1  3  6 ; final points 5.23
Vardas1258         Pavarde1258  2  6  5  5  4  1  5  1 10  2  2  4  1  6  7  6 ; final points 5.23
Vardas5896         Pavarde5896  2 10  2  5  4  6  3  8  3  3  1  4  2  4  4  6 ; final points 5.23
Vardas29             Pavarde29  1  5  5  9  7  4  4  1  4  2  8  4  2  4  1  6 ; final points 5.23
Vardas8831         Pavarde8831  8  8  8 10  2 10  6  3  4  4  9 10  9  9  6  4 ; final points 5.23
Vardas7525         Pavarde7525  8  4 10 10  6  3 10  2 10  9  8  8  4  9  5  4 ; final points 5.23
Vardas3509         Pavarde3509  1  9  2  2  6  3  3  4 10  4  1  7  1  7  1  6 ; final points 5.23
Vardas1211         Pavarde1211  6  5  2  4  1  4  1  8  4  7  1  4  5  4  5  6 ; final points 5.23
Vardas9843         Pavarde9843  5  6  8  8  7 10  4  9  6  8 10  1  5  9 10  4 ; final points 5.23
Vardas9877         Pavarde9877  9  4  3  5  2  4  5  5  3  4  1  4  2  8  2  6 ; final points 5.23
Vardas9444         Pavarde9444  7  5  6 10  2  1 10  6  6  5  2  7  3  9  5  5 ; final points 5.24
Vardas2631         Pavarde2631  4  7  2  5  3  4 10  8  7  8  6  3  3  7  7  5 ; final points 5.24
Vardas2729         Pavarde2729  8  1  8  7  9 10  3  6  4  6  3  4  3  7  5  5 ; final points 5.24
Vardas3128         Pavarde3128  1 10  6 10  2  1  7  8  4  9  3  7 10  4  2  5 ; final points 5.24
Vardas2480         Pavarde2480  2  1  7  7  8  3  7  3 10  8  7  3  1  7 10  5 ; final points 5.24
Vardas2321         Pavarde2321 10  9 10  8  1  8  3  1  6  2  5  2  4  8  7  5 ; final points 5.24
Vardas8519         Pavarde8519  2  4  1  6  5  2  9  3  8  6 10  7  9  6  6  5 ; final points 5.24
Vardas8039         Pavarde8039  7  8  8 10  5  3  5  6  3  1  5  8  5  4  6  5 ; final points 5.24
Vardas3836         Pavarde3836  3  1  5  7  6  1 10  2  2  6  6 10  7  9  9  5 ; final points 5.24
Vardas3979         Pavarde3979  5 10 10  8  2  4  1  3  6  4  1  8 10 10  2  5 ; final points 5.24
Vardas7648         Pavarde7648  7  3  8  7  8  3  2  5  5  3  6  5  7  8  7  5 ; final points 5.24
Vardas5231         Pavarde5231  8  3  3  6  6  9  5  7  9  8  6  3  5  2  4  5 ; final points 5.24
Vardas1672         Pavarde1672  4  4  5  3  5  5 10  9  2 10  8  1  6  3  9  5 ; final points 5.24
Vardas9637         Pavarde9637  3  5  1  8  9  8  3  6  2  9 10  6  1  9  4  5 ; final points 5.24
Vardas6153         Pavarde6153  7  6  7  4  2 10  2  4  9  9  2  6  4  5  7  5 ; final points 5.24
Vardas5855         Pavarde5855  4  8  8  9  1  4  2  1  3  8  8  8  7  9  4  5 ; final points 5.24
Vardas5305         Pavarde5305 10  2 10  7  2  5  9  4  2  8  5  2  4  8  6  5 ; final points 5.24
Vardas6229         Pavarde6229  7  3 10  5  3  5  6  6  2  9 10  2  4 10  2  5 ; final points 5.24
Vardas4015         Pavarde4015  2  6  8  9  2  9  9  4  6  6  2  5  8  7  1  5 ; final points 5.24
Vardas2240         Pavarde2240  7  8  2 10  7  7  9  1  2  5  9  1  6  7  3  5 ; final points 5.24
Vardas9592         Pavarde9592 10  7  3  8  5  5  4  1  6  6 10  7  6  3  3  5 ; final points 5.24
Vardas2039         Pavarde2039  7  6  3 10  5  2  1  6  5  5  8  1  9  6 10  5 ; final points 5.24
Vardas8883         Pavarde8883  8  9  3  1  4  9  4 10  1  4  2  5  8  9  7  5 ; final points 5.24
Vardas9932         Pavarde9932  2  1 10  4  9 10  8  2  6  2  3  9  7  2  9  5 ; final points 5.24
Vardas2682         Pavarde2682  2  3  8  5  2  6  8  6  7  9  5  4  9  4  6  5 ; final points 5.24
Vardas199           Pavarde199  1 10  4  8  2  7  7  9  6  2 10  1  7  7  3  5 ; final points 5.24
Vardas1909         Pavarde1909  9  9  4  4  4  3 10  7  7  4  8  1  5  4  5  5 ; final points 5.24
Vardas2121         Pavarde2121  9  5  4  8  6  8  3 10  3  8  1  8  8  1  2  5 ; final points 5.24
Vardas9073         Pavarde9073  4  5  7  9  3  5  6 10  5  2 10  2  4 10  2  5 ; final points 5.24
Vardas3948         Pavarde3948  9  5  2  8  7  6  4  4  3  9 10  3  1  5  8  5 ; final points 5.24
Vardas3450         Pavarde3450  7  2  3  6  2  1  2 10  1  4  8  3  7  1  5  6 ; final points 5.25
Vardas9633         Pavarde9633  3  1  5  9  3  3  5  1  1  5  6  5  8  2  5  6 ; final points 5.25
Vardas9514         Pavarde9514  5  7  3  1  9  1  7  2  5  1  3  3  3  2 10  6 ; final points 5.25
Vardas4587         Pavarde4587  1  3  8  3  2  5  5  2  2  9  2  1 10  4  5  6 ; final points 5.25
Vardas2924         Pavarde2924 10  9  7  1 10  5  9  8  5  6  1  7 10 10  9  4 ; final points 5.25
Vardas7670         Pavarde7670 10  4  9  7  8  5  4  2  9  9  9 10 10  1 10  4 ; final points 5.25
Vardas1785         Pavarde1785 10  7  6 10  9  4  1  9  5 10  9  6  9  8  4  4 ; final points 5.25
Vardas6267         Pavarde6267  4  1  2  1  5  5  4  2  9  6  5  8  1  4  5  6 ; final points 5.25
Vardas7821         Pavarde7821  2  3  3  4  1  6  6  1  6  3  2  5  6  5  9  6 ; final points 5.25
Vardas5367         Pavarde5367  6  1  4  3  8  2  4  8  3 10 10  8  4 10  4  5 ; final points 5.27
Vardas9203         Pavarde9203  2  2  5  3  8 10  2 10  1  6 10  8  9  5  4  5 ; final points 5.27
Vardas3050         Pavarde3050 10 10  1  4 10  9  5  5  6  1  1 10  4  8  1  5 ; final points 5.27
Vardas5196         Pavarde5196  6  1  3  5  1  2 10  9 10  3  7  6  2 10 10  5 ; final points 5.27
Vardas3052         Pavarde3052  1  5  6  3  6 10  6 10  6  6  7  8  3  6  2  5 ; final points 5.27
Vardas2188         Pavarde2188  4  4  6 10  7  3  3  7  2  3  7  5  8  7  9  5 ; final points 5.27
Vardas1207         Pavarde1207  9  1  3 10  1  3  9 10  7  3  4  9  5  5  6  5 ; final points 5.27
Vardas1236         Pavarde1236  6  8 10 10  6  8  4  4  3  3  5  9  1  3  5  5 ; final points 5.27
Vardas7464         Pavarde7464  4  6  8  6  3  3  3  3 10  5  9  6  8  6  5  5 ; final points 5.27
Vardas978           Pavarde978  2  8  5  4  4  9  4  8  7  8  1  8  6  5  6  5 ; final points 5.27
Vardas3768         Pavarde3768  8  5  5  1  6  5  7  3 10  6  7  2  9 10  1  5 ; final points 5.27
Vardas5464         Pavarde5464  6 10  3  1  1  6  4  9  4  6 10  6  4  9  6  5 ; final points 5.27
Vardas8795         Pavarde8795  3  4 10  9  4  4  8  5  5  2  1 10  4  8  8  5 ; final points 5.27
Vardas628           Pavarde628  9  6  2  4  3  8 10  1  8  5  7  2  6 10  4  5 ; final points 5.27
Vardas4156         Pavarde4156  8  2  6  5  1  6  3  4  9  7  5  9  3  8  9  5 ; final points 5.27
Vardas6438         Pavarde6438  3  4  2  1  9  7  3  5  8  9  8  7  7  2 10  5 ; final points 5.27
Vardas6108         Pavarde6108  8  5  5  3  7  9  4  5  9  3  5  4  6 10  2  5 ; final points 5.27
Vardas3240         Pavarde3240  1  8 10  6  2  5  5  6 10  3  4  8  8  7  2  5 ; final points 5.27
Vardas2251         Pavarde2251 10 10  2  3  7 10  6  8  3  6  2  6  6  2  4  5 ; final points 5.27
Vardas5921         Pavarde5921  6  3  2  6  8  6  7  4  7  3  7 10 10  3  3  5 ; final points 5.27
Vardas8411         Pavarde8411  5  6  3  3  8  8  3  8  6  2 10  2  9  8  4  5 ; final points 5.27
Vardas7784         Pavarde7784 10  1  9  7  4  6  2  9  8  8  7  6  1  1  6  5 ; final points 5.27
Vardas2374         Pavarde2374  6  3  5  9  9  2  4  8  9  1  5 10  1  4  9  5 ; final points 5.27
Vardas5777         Pavarde5777  3 10  1  5  1  6  6  8  9 10  3  4 10  4  5  5 ; final points 5.27
Vardas9019         Pavarde9019  8  5  8  9  5  2  5  7  8  4  6  1  4  4  9  5 ; final points 5.27
Vardas1291         Pavarde1291  4 10  5  3  4  6  8  5  5  6  5  4 10  9  1  5 ; final points 5.27
Vardas9267         Pavarde9267  5  6  4  8  2  4 10  4  8  9  6  2  5  6  6  5 ; final points 5.27
Vardas4577         Pavarde4577  1  8  1  1  4  9  4  5  5 10 10  6  8  7  6  5 ; final points 5.27
Vardas6228         Pavarde6228  3  4  3  6  8  7  2  7  9  7  8 10  5  3  3  5 ; final points 5.27
Vardas95             Pavarde95  5  1  9 10  3  4 10  8  9  6  1  3  6  5  5  5 ; final points 5.27
Vardas2565         Pavarde2565  4  2  6  5  9  8  6  4  5  7 10  4  6  1  8  5 ; final points 5.27
Vardas492           Pavarde492 10  5  1  3 10  4  3 10  2  9  2  7  1 10  8  5 ; final points 5.27
Vardas4854         Pavarde4854  6  1 10  3  4  4 10  3  5  8  5  1  8 10  7  5 ; final points 5.27
Vardas8999         Pavarde8999  7  1  2  8  1  3  7  9  5  9  4  7  9 10  3  5 ; final points 5.27
